airline,reg,aircraft,age,origin,destination,direction,city_route,airport_route,iata_route,flight_time,speed,distance,weekly_frequency,remarks
国货航,B-2476,B747-4FTF,19.2,越南河内,浦东,进口,越南河内—浦东,河内内排—浦东,HAN-PVG,2h44m,704.6341463414643,1926.0,1,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2098",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",深圳,匈牙利布达佩斯,出口,深圳—匈牙利布达佩斯,深圳—布达佩斯,SZX-BUD,11h13m,759.4056463595816,8518.0,5,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2098",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",匈牙利布达佩斯,深圳,进口,匈牙利布达佩斯—深圳,布达佩斯—深圳,BUD-SZX,10h28m,813.8216560509528,8518.0,5,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2099",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",浦东,荷兰阿姆斯特丹,出口,浦东—荷兰阿姆斯特丹,浦东—阿姆斯特丹史基浦,PVG-AMS,11h6m,801.3513513513514,8895.0,7,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2099",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",荷兰阿姆斯特丹,浦东,进口,荷兰阿姆斯特丹—浦东,阿姆斯特丹史基浦—浦东,AMS-PVG,10h19m,862.1970920840037,8895.0,7,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2100",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",浦东,法国巴黎,出口,浦东—法国巴黎,浦东—巴黎戴高乐,PVG-CDG,11h10m,828.0895522388035,9247.0,1,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2100",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",法国巴黎,浦东,进口,法国巴黎—浦东,巴黎戴高乐—浦东,CDG-PVG,10h42m,864.2056074766356,9247.0,1,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2101",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",浦东,意大利米兰,出口,浦东—意大利米兰,浦东—米兰马尔彭萨,PVG-MXP,11h29m,792.3657474600893,9099.0,3,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2101",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",意大利米兰,浦东,进口,意大利米兰—浦东,米兰马尔彭萨—浦东,MXP-PVG,10h37m,857.0486656200916,9099.0,3,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2102",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",浦东,美国安克雷奇—美国纽约,出口,浦东—美国安克雷奇—美国纽约,浦东—泰徳史蒂文斯安克雷奇—约翰菲茨杰拉德肯尼迪,PVG-ANC-JFK,14h33m,815.6013745704468,11867.0,6,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2102",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",美国纽约,浦东,进口,美国纽约—浦东,约翰菲茨杰拉德肯尼迪—浦东,JFK-PVG,14h14m,833.7470725995336,11867.0,6,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2103",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",浦东,美国安克雷奇—美国芝加哥,出口,浦东—美国安克雷奇—美国芝加哥,浦东—泰徳史蒂文斯安克雷奇—芝加哥奥黑尔,PVG-ANC-ORD,19h58m,568.6477462437387,11354.0,5,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2103",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",美国芝加哥,浦东,进口,美国芝加哥—浦东,芝加哥奥黑尔—浦东,ORD-PVG,13h17m,854.7553324968654,11354.0,5,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2104",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",浦东,美国芝加哥,出口,浦东—美国芝加哥,浦东—芝加哥奥黑尔,PVG-ORD,14h50m,765.4382022471927,11354.0,3,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2104",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",美国芝加哥,浦东,进口,美国芝加哥—浦东,芝加哥奥黑尔—浦东,ORD-PVG,13h17m,854.7553324968654,11354.0,3,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2105",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",广州,北京—法国巴黎,出口,广州—北京—法国巴黎,广州—首都—巴黎戴高乐,CAN-PEK-CDG,12h24m,763.5483870967741,9468.0,2,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2105",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",法国巴黎,广州,进口,法国巴黎—广州,巴黎戴高乐—广州,CDG-CAN,11h10m,847.8805970149228,9468.0,2,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2106",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",广州,北京—英国格拉斯哥普雷斯蒂克,出口,广州—北京—英国格拉斯哥普雷斯蒂克,广州—首都—格拉斯哥普雷斯蒂克,CAN-PEK-PIK,12h,790.6666666666666,9488.0,1,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2106",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",英国格拉斯哥普雷斯蒂克,广州,进口,英国格拉斯哥普雷斯蒂克—广州,格拉斯哥普雷斯蒂克—广州,PIK-CAN,12h6m,784.1322314049587,9488.0,1,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2107",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",广州,北京—西班牙马德里巴拉哈斯,出口,广州—北京—西班牙马德里巴拉哈斯,广州—首都—马德里巴拉哈斯,CAN-PEK-MAD,13h43m,502.67314702308505,6895.0,1,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2107",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",西班牙马德里巴拉哈斯,广州,进口,西班牙马德里巴拉哈斯—广州,马德里巴拉哈斯—广州,MAD-CAN,12h8m,856.6483516483539,10394.0,1,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2108",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",浦东,德国法兰克福,出口,浦东—德国法兰克福,浦东—法兰克福,PVG-FRA,10h47m,820.0618238021664,8843.0,7,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2108",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",德国法兰克福,浦东,进口,德国法兰克福—浦东,法兰克福—浦东,FRA-PVG,10h41m,827.7379095163833,8843.0,7,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2109",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",浦东,列日—西班牙马德里巴拉哈斯,出口,浦东—列日—西班牙马德里巴拉哈斯,浦东—列日—马德里巴拉哈斯,PVG-LGG-MAD,12h44m,808.0366492146618,10289.0,2,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2109",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",西班牙马德里巴拉哈斯,浦东,进口,西班牙马德里巴拉哈斯—浦东,马德里巴拉哈斯—浦东,MAD-PVG,12h9m,846.8312757201646,10289.0,2,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2110",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",杭州,列日—西班牙马德里巴拉哈斯,出口,杭州—列日—西班牙马德里巴拉哈斯,杭州—列日—马德里巴拉哈斯,HGH-LGG-MAD,12h44m,807.8795811518345,10287.0,4,
国货航,"B-2091
B-2092
B-2093
B-2094
B-2095
B-2097
B-2096
B-2110",B777-FFT,"10.9
10.5
10
9.9
11.6
11.3
11.4
11.1",西班牙马德里巴拉哈斯,杭州,进口,西班牙马德里巴拉哈斯—杭州,马德里巴拉哈斯—杭州,MAD-HGH,11h40m,881.7428571428546,10287.0,4,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",深圳,匈牙利布达佩斯,出口,深圳—匈牙利布达佩斯,深圳—布达佩斯,SZX-BUD,11h13m,759.4056463595816,8518.0,5,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",匈牙利布达佩斯,深圳,进口,匈牙利布达佩斯—深圳,布达佩斯—深圳,BUD-SZX,10h28m,813.8216560509528,8518.0,5,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",浦东,荷兰阿姆斯特丹,出口,浦东—荷兰阿姆斯特丹,浦东—阿姆斯特丹史基浦,PVG-AMS,11h6m,801.3513513513514,8895.0,7,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",荷兰阿姆斯特丹,浦东,进口,荷兰阿姆斯特丹—浦东,阿姆斯特丹史基浦—浦东,AMS-PVG,10h19m,862.1970920840037,8895.0,7,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",浦东,法国巴黎,出口,浦东—法国巴黎,浦东—巴黎戴高乐,PVG-CDG,11h10m,828.0895522388035,9247.0,1,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",法国巴黎,浦东,进口,法国巴黎—浦东,巴黎戴高乐—浦东,CDG-PVG,10h42m,864.2056074766356,9247.0,1,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",浦东,意大利米兰,出口,浦东—意大利米兰,浦东—米兰马尔彭萨,PVG-MXP,11h29m,792.3657474600893,9099.0,3,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",意大利米兰,浦东,进口,意大利米兰—浦东,米兰马尔彭萨—浦东,MXP-PVG,10h37m,857.0486656200916,9099.0,3,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",浦东,美国安克雷奇—美国纽约,出口,浦东—美国安克雷奇—美国纽约,浦东—泰徳史蒂文斯安克雷奇—约翰菲茨杰拉德肯尼迪,PVG-ANC-JFK,14h33m,815.6013745704468,11867.0,6,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",美国纽约,浦东,进口,美国纽约—浦东,约翰菲茨杰拉德肯尼迪—浦东,JFK-PVG,14h14m,833.7470725995336,11867.0,6,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",浦东,美国安克雷奇—美国芝加哥,出口,浦东—美国安克雷奇—美国芝加哥,浦东—泰德史蒂文斯安克雷奇—芝加哥奥黑尔,PVG-ANC-ORD,19h58m,568.6477462437387,11354.0,5,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",美国芝加哥,浦东,进口,美国芝加哥—浦东,芝加哥奥黑尔—浦东,ORD-PVG,13h17m,854.7553324968654,11354.0,5,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",浦东,美国芝加哥,出口,浦东—美国芝加哥,浦东—芝加哥奥黑尔,PVG-ORD,14h50m,765.4382022471927,11354.0,3,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",美国芝加哥,浦东,进口,美国芝加哥—浦东,芝加哥奥黑尔—浦东,ORD-PVG,13h17m,854.7553324968654,11354.0,3,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",广州,北京—法国巴黎,出口,广州—北京—法国巴黎,广州—首都—巴黎戴高乐,CAN-PEK-CDG,12h24m,763.5483870967741,9468.0,2,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",法国巴黎,广州,进口,法国巴黎—广州,巴黎戴高乐—广州,CDG-CAN,11h10m,847.8805970149228,9468.0,2,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",广州,北京—英国格拉斯哥普雷斯蒂克,出口,广州—北京—英国格拉斯哥普雷斯蒂克,广州—首都—格拉斯哥普雷斯蒂克,CAN-PEK-PIK,12h,790.6666666666666,9488.0,1,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",英国格拉斯哥普雷斯蒂克,广州,进口,英国格拉斯哥普雷斯蒂克—广州,格拉斯哥普雷斯蒂克—广州,PIK-CAN,12h6m,784.1322314049587,9488.0,1,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",广州,北京—西班牙马德里巴拉哈斯,出口,广州—北京—西班牙马德里巴拉哈斯,广州—首都—马德里巴拉哈斯,CAN-PEK-MAD,13h43m,502.67314702308505,6895.0,1,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",西班牙马德里巴拉哈斯,广州,进口,西班牙马德里巴拉哈斯—广州,马德里巴拉哈斯—广州,MAD-CAN,12h8m,856.6483516483539,10394.0,1,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",浦东,德国法兰克福,出口,浦东—德国法兰克福,浦东—法兰克福,PVG-FRA,10h47m,820.0618238021664,8843.0,7,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",德国法兰克福,浦东,进口,德国法兰克福—浦东,法兰克福—浦东,FRA-PVG,10h41m,827.7379095163833,8843.0,7,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",浦东,比利时列日—西班牙马德里巴拉哈斯,出口,浦东—比利时列日—西班牙马德里巴拉哈斯,浦东—列日—马德里巴拉哈斯,PVG-LGG-MAD,12h44m,808.0366492146618,10289.0,2,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",西班牙马德里巴拉哈斯,浦东,进口,西班牙马德里巴拉哈斯—浦东,马德里巴拉哈斯—浦东,MAD-PVG,12h9m,846.8312757201646,10289.0,2,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",杭州,比利时列日—西班牙马德里巴拉哈斯,出口,杭州—比利时列日—西班牙马德里巴拉哈斯,杭州—列日—马德里巴拉哈斯,HGH-LGG-MAD,12h44m,807.8795811518345,10287.0,4,
国货航,"B-222S
B-223S
B-223T
B-225A
B-225C",B777-F,"2.4
1.5
1.1
0.8
Brand new",西班牙马德里巴拉哈斯,杭州,进口,西班牙马德里巴拉哈斯—杭州,马德里巴拉哈斯—杭州,MAD-HGH,11h40m,881.7428571428546,10287.0,4,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,韩国首尔,出口,上海浦东 - 韩国首尔,上海浦东 - 首尔仁川,PVG-ICN,1h22m,618.2926829268278,845.0,5,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",韩国首尔,上海浦东,进口,韩国首尔 - 上海浦东,首尔仁川 - 上海浦东,ICN-PVG,1h26m,589.5348837209316,845.0,5,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,泰国曼谷 - 越南河内,出口,上海浦东 - 泰国曼谷 - 越南河内,上海浦东 - 素万那普 - 河内内排,PVG-BKK-HAN,5h20m,725.2500000000005,3868.0,1,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",越南河内,上海浦东,进口,越南河内 - 上海浦东,河内内排 - 上海浦东,HAN-PVG,2h41m,717.7639751552804,1926.0,1,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,美国洛杉矶,出口,上海浦东 - 美国洛杉矶,上海浦东 - 洛杉矶,PVG-LAX,11h23m,916.3396778916571,10431.0,7,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",美国洛杉矶,上海浦东,进口,美国洛杉矶  - 上海浦东,洛杉矶  - 上海浦东,LAX-PVG,12h38m,825.6728232189995,10431.0,7,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,荷兰阿姆斯特丹,出口,上海浦东 - 荷兰阿姆斯特丹,上海浦东 - 阿姆斯特丹史基浦,PVG-AMS,11h7m,800.149925037479,8895.0,7,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",荷兰阿姆斯特丹,上海浦东,进口,荷兰阿姆斯特丹 - 上海浦东,阿姆斯特丹史基浦 - 上海浦东,AMS-PVG,10h35m,840.4724409448845,8895.0,7,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,日本大阪,出口,上海浦东 - 日本大阪,上海浦东 - 关西,PVG-KIX,1h48m,742.7777777777777,1337.0,5,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",日本大阪,上海浦东,进口,日本大阪 - 上海浦东,关西 - 上海浦东,KIX-PVG,1h53m,709.91150442478,1337.0,5,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,德国法兰克福,出口,上海浦东 - 德国法兰克福,上海浦东 - 法兰克福,PVG-FRA,10h54m,811.2844036697247,8843.0,7,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",德国法兰克福,上海浦东,进口,德国法兰克福 - 上海浦东,法兰克福 - 上海浦东,FRA-PVG,10h33m,838.1990521327014,8843.0,7,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,美国安克雷奇 - 美国芝加哥,出口,上海浦东 - 美国安克雷奇 - 美国芝加哥,上海浦东 - 泰徳史蒂文斯安克雷奇 - 芝加哥奥黑尔,PVG-ANC-ORD,13h31m,839.999999999998,11354.0,10,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",美国芝加哥,上海浦东,进口,美国芝加哥 - 上海浦东,芝加哥奥黑尔 - 上海浦东,ORD-PVG,13h59m,811.9666269368315,11354.0,10,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,新加坡,出口,上海浦东 - 新加坡,上海浦东 - 新加坡樟宜,PVG-SIN,4h34m,831.2408759124088,3796.0,8,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",新加坡,越南河内 - 上海浦东,进口,新加坡 - 越南河内 - 上海浦东,新加坡樟宜 - 河内内排 - 上海浦东,SIN-HAN-PVG,5h35m,679.8805970149257,3796.0,8,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,日本东京成田,出口,上海浦东 - 日本东京成田,上海浦东 - 东京成田,PVG-NRT,2h40m,670.4999999999991,1788.0,7,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",日本东京成田,上海浦东,进口,日本东京成田 - 上海浦东,东京成田 - 上海浦东,NRT-PVG,2h20m,766.2857142857154,1788.0,7,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",上海浦东,深圳 - 英国伦敦斯坦斯特德,出口,上海浦东 - 深圳 - 英国伦敦斯坦斯特德,上海浦东 - 深圳 - 伦敦斯坦斯特德,PVG-SZX-STN,11h51m,776.0337552742616,9196.0,3,
中货航,"B-2076
B-2077",B777-F6N,"15.4
15.3",英国伦敦斯坦斯特德,上海浦东,进口,英国伦敦斯坦斯特德 - 上海浦东,伦敦斯坦斯特德 - 上海浦东,STN-PVG,10h40m,862.1249999999973,9196.0,3,
中货航,"B-220E
B-220F
B-221S
B-221W
B-222H
B-222J
B-222K
B-222N
B-222V
B-222Z
B-223A
B-223F
B-226V
B-227K",B777-F,"5.1
5
3.6
3.2
3
3
2.8
2.7
2.6
2.4
2.3
2.1
0.3
0.2",上海浦东,深圳 - 美国洛杉矶,出口,上海浦东 - 深圳 - 美国洛杉矶,上海浦东 - 深圳 - 洛杉矶,PVG-SZX-LAX,15h09m,857.8217821782177,12996.0,3,
中货航,"B-220E
B-220F
B-221S
B-221W
B-222H
B-222J
B-222K
B-222N
B-222V
B-222Z
B-223A
B-223F
B-226V
B-227K",B777-F,"5.1
5
3.6
3.2
3
3
2.8
2.7
2.6
2.4
2.3
2.1
0.3
0.2",美国洛杉矶,深圳,进口,美国洛杉矶 - 深圳,洛杉矶 - 深圳,LAX-SZX,14h23m,810.1738122827364,11653.0,3,
中货航,"B-220E
B-220F
B-221S
B-221W
B-222H
B-222J
B-222K
B-222N
B-222V
B-222Z
B-223A
B-223F
B-226V
B-227K",B777-F,"5.1
5
3.6
3.2
3
3
2.8
2.7
2.6
2.4
2.3
2.1
0.3
0.2",上海浦东,日本东京成田,出口,上海浦东 - 日本东京成田,上海浦东 - 东京成田,PVG-NRT,2h40m,670.4999999999991,1788.0,7,
中货航,"B-220E
B-220F
B-221S
B-221W
B-222H
B-222J
B-222K
B-222N
B-222V
B-222Z
B-223A
B-223F
B-226V
B-227K",B777-F,"5.1
5
3.6
3.2
3
3
2.8
2.7
2.6
2.4
2.3
2.1
0.3
0.2",日本东京成田,上海浦东,进口,日本东京成田 - 上海浦东,东京成田 - 上海浦东,NRT-PVG,2h20m,766.2857142857154,1788.0,7,
中货航,"B-220E
B-220F
B-221S
B-221W
B-222H
B-222J
B-222K
B-222N
B-222V
B-222Z
B-223A
B-223F
B-226V
B-227K",B777-F,"5.1
5
3.6
3.2
3
3
2.8
2.7
2.6
2.4
2.3
2.1
0.3
0.2",上海浦东,新加坡,出口,上海浦东 - 新加坡,上海浦东 - 新加坡樟宜,PVG-SIN,4h34m,830.6345733041575,3796.0,8,
中货航,"B-220E
B-220F
B-221S
B-221W
B-222H
B-222J
B-222K
B-222N
B-222V
B-222Z
B-223A
B-223F
B-226V
B-227K",B777-F,"5.1
5
3.6
3.2
3
3
2.8
2.7
2.6
2.4
2.3
2.1
0.3
0.2",新加坡,越南河内 - 上海浦东,进口,新加坡 - 越南河内 - 上海浦东,新加坡樟宜 - 河内内排 - 上海浦东,SIN-HAN-PVG,5h35m,679.8805970149257,3796.0,8,
中货航,"B-220E
B-220F
B-221S
B-221W
B-222H
B-222J
B-222K
B-222N
B-222V
B-222Z
B-223A
B-223F
B-226V
B-227K",B777-F,"5.1
5
3.6
3.2
3
3
2.8
2.7
2.6
2.4
2.3
2.1
0.3
0.2",上海浦东,日本大阪,出口,上海浦东 - 日本大阪,上海浦东 - 关西,PVG-KIX,1h48m,742.7777777777777,1337.0,5,
中货航,"B-220E
B-220F
B-221S
B-221W
B-222H
B-222J
B-222K
B-222N
B-222V
B-222Z
B-223A
B-223F
B-226V
B-227K",B777-F,"5.1
5
3.6
3.2
3
3
2.8
2.7
2.6
2.4
2.3
2.1
0.3
0.2",日本大阪,上海浦东,进口,日本大阪 - 上海浦东,关西 - 上海浦东,KIX-PVG,1h53m,709.91150442478,1337.0,5,
中货航,"B-220E
B-220F
B-221S
B-221W
B-222H
B-222J
B-222K
B-222N
B-222V
B-222Z
B-223A
B-223F
B-226V
B-227K",B777-F,"5.1
5
3.6
3.2
3
3
2.8
2.7
2.6
2.4
2.3
2.1
0.3
0.2",上海浦东,德国法兰克福,出口,上海浦东 - 德国法兰克福,上海浦东 - 法兰克福,PVG-FRA,10h54m,811.2844036697247,8843.0,7,
中货航,"B-220E
B-220F
B-221S
B-221W
B-222H
B-222J
B-222K
B-222N
B-222V
B-222Z
B-223A
B-223F
B-226V
B-227K",B777-F,"5.1
5
3.6
3.2
3
3
2.8
2.7
2.6
2.4
2.3
2.1
0.3
0.2",德国法兰克福,上海浦东,进口,德国法兰克福 - 上海浦东,法兰克福 - 上海浦东,FRA-PVG,10h33m,838.1990521327014,8843.0,7,
中货航,"B-220E
B-220F
B-221S
B-221W
B-222H
B-222J
B-222K
B-222N
B-222V
B-222Z
B-223A
B-223F
B-226V
B-227K",B777-F,"5.1
5
3.6
3.2
3
3
2.8
2.7
2.6
2.4
2.3
2.1
0.3
0.2",上海浦东,美国安克雷奇 - 美国芝加哥,出口,上海浦东 - 美国安克雷奇 - 美国芝加哥,上海浦东 - 泰徳史蒂文斯安克雷奇 - 芝加哥奥黑尔,PVG-ANC-ORD,13h31m,839.999999999998,11354.0,10,
中货航,"B-220E
B-220F
B-221S
B-221W
B-222H
B-222J
B-222K
B-222N
B-222V
B-222Z
B-223A
B-223F
B-226V
B-227K",B777-F,"5.1
5
3.6
3.2
3
3
2.8
2.7
2.6
2.4
2.3
2.1
0.3
0.2",美国芝加哥,上海浦东,进口,美国芝加哥 - 上海浦东,芝加哥奥黑尔 - 上海浦东,ORD-PVG,13h59m,811.9666269368315,11354.0,10,
